planet_name,star_name,planets_in_system,orbital_period,semi_major_axis,radius_earths,mass_earths,radius_jupiters,mass_jupiters,density,equilibrium_temperature,ra,dec_
Kepler-144 c,Kepler-144,2,10.104665,0.094,1.35,2.39,0.12,0.00752,5.34,1046.0,281.9156128,42.7755535
Kepler-427 b,Kepler-427,1,10.290994,0.091,13.79,92.17,1.23,0.29,0.16,1100.0,288.2545808,43.7048379
TOI-1298 b,TOI-1298,1,4.537143,0.057,9.65807033,99.0,0.86163681,0.31148883,0.6,1278.0,241.3229012,70.1900397
eps Tau b,eps Tau,1,585.82,1.878,12.7,2285.18624633,1.13,7.19,6.13,603.08,67.1546573,19.1802782
Kepler-1874 b,Kepler-1874,1,56.57320023,0.2633,2.21110724,5.52,0.19726211,0.0174,2.81,356.0,286.3718158,43.692081
HD 93385 c,HD 93385,3,13.18,0.112,2.56,7.1,0.229,0.0223391,2.33,937.43,161.5627065,-41.464604
K2-88 b,K2-88,1,4.6122,0.0345,1.23,2.04,0.10973325,0.00642,6.02,464.6,54.7514566,19.1199667
Teegarden's Star b,Teegarden's Star,3,4.90634,0.0259,1.05,1.16,0.0937,0.00364977,5.51,277.0,43.2691449,16.8649024
Kepler-164 d,Kepler-164,4,28.986769,0.187,2.45,6.57,0.219,0.0207,2.45,637.0,287.7808115,47.6298453
Kepler-431 c,Kepler-431,3,8.703,0.0847,0.668,0.229,0.06,0.00072,4.22,951.0,281.1123072,43.2277663
Kepler-140 c,Kepler-140,2,91.353282,0.414,1.8,3.89,0.161,0.0123,3.67,428.0,287.3694056,46.7681473
Kepler-247 c,Kepler-247,3,9.439452,0.084,4.09,15.7,0.365,0.0494,1.26,686.0,288.6425609,43.0393769
Kepler-32 b,Kepler-32,5,5.90124,0.05,2.2,1303.0,0.196,4.1,0.46,514.0,297.8423073,46.5743595
TIC 279401253 b,TIC 279401253,2,76.8,0.369,11.2089807,1951.46641898,1.0,6.14,7.61,486.37,57.6572277,-15.0262251
Kepler-1818 b,Kepler-1818,1,4.644909859,0.055,1.71360684,3.58,0.15287803,0.0113,3.91,1209.0,284.3284866,40.5688741
K2-193 b,K2-193,1,14.786889,0.1184,3.95,14.8,0.3523954,0.0465,1.32,739.0,205.2371043,-11.0093342
HD 15906 c,HD 15906,2,21.583298,0.141,2.93,8.91,0.26139754,0.028,1.95,532.0,38.2712534,-10.352178
HD 17156 b,HD 17156,1,21.2164294,0.1632,12.26262489,1036.12060682,1.094,3.26,3.08,888.0,42.4366123,71.7530882
TOI-871 b,TOI-871,1,14.362565,0.1054,1.664,3.41,0.14845239,0.0107,4.07,621.0,74.7376264,-50.6274153
WASP-124 b,WASP-124,1,3.37265,0.0449,13.89916,190.698,1.24,0.6,0.43,1400.0,332.7143373,-30.7497189
GJ 251 c,GJ 251,2,53.647,0.196,1.8,3.88,0.16,0.01220785,3.66,216.0,103.7002499,33.2664632
Kepler-1649 b,Kepler-1649,2,8.689099,0.0514,1.017,1.03,0.09073066,0.00325,5.38,307.0,292.5029676,41.8299933
Kepler-1518 c,Kepler-1518,2,9.6310258,0.0905,2.9,8.75,0.25872112,0.0275,1.97,1094.0,300.3323404,44.9861065
TOI-4311 b,TOI-4311,2,0.9902738,0.01817,1.376,4.5,0.12275871,0.01415858,9.3,1664.0,41.6855224,-31.1793201
Kepler-767 b,Kepler-767,1,161.5280101,0.5874,6.64,35.7,0.59238112,0.112,0.67,366.0,291.5791562,38.0358066
TOI-2986 b,TOI-2986,1,3.2783662,0.04489,9.292245,96.61983573,0.829,0.304,0.66,1622.0,163.7715605,-6.4784524
K2-83 b,K2-83,2,2.74697,0.03014,1.244,2.08,0.11098225,0.00654,5.94,707.17,59.9013782,15.5587994
HAT-P-63 b,HAT-P-63,1,3.377728,0.04294,12.5428494,195.1466419,1.119,0.614,0.54,1237.0,269.5720695,5.7613709
Kepler-1182 b,Kepler-1182,1,11.17394617,0.0981,2.41,6.39,0.2150058,0.0201,2.51,796.0,296.3079895,43.8213706
Kepler-1990 c,Kepler-1990,2,4.06844957,0.0504,0.98,0.904,0.08742989,0.00284,5.28,1170.0,299.7047433,44.4357068
Kepler-1688 b,Kepler-1688,1,5.62012,0.0577,1.26174569,2.13,0.11256541,0.0067,5.83,772.0,289.5530051,41.2978532
Kepler-1191 b,Kepler-1191,1,5.60014851,0.0587,1.51,2.89,0.13471318,0.00909,4.61,952.0,291.6577923,48.0092619
Kepler-328 b,Kepler-328,2,34.921,0.2199,2.3,28.5,0.205,0.09,7.8,602.0,295.8092756,40.0084866
TOI-4638.01,TOI-4638,1,10.283918787,0.093013,2.933,8.92,0.26166518,0.0281,1.94,779.83,12.8206627,12.7879858
Kepler-511 c,Kepler-511,2,26.62949944,0.17177,4.20964327,16.5,0.37555986,0.0518,1.22,742.0,282.9455384,47.5749181
Kepler-1337 b,Kepler-1337,1,24.4002549,0.1441,2.41,6.39,0.2150058,0.0201,2.51,437.0,287.0091176,46.7961229
Kepler-1997 b,Kepler-1997,1,26.7575866,0.1815,2.28,5.82,0.20340833,0.0183,2.7,660.0,297.4808253,46.5891373
TOI-1062 c,TOI-1062,2,7.972,0.08,3.1,9.78,0.276,0.03077132,1.8,859.0,38.1209678,-78.0236828
Kepler-296 c,Kepler-296,5,5.8416366,0.0521,2.0,4.66,0.17842805,0.0147,1.2,606.0,286.5400278,49.4372614
TOI-5678 b,TOI-5678,1,47.73022,0.249,4.91,20.0,0.43804161,0.06292704,0.928,513.0,47.3841872,-34.1984808
Kepler-1593 b,Kepler-1593,1,174.509835,0.55494,3.17,10.2,0.28280846,0.032,1.76,260.0,300.4882018,44.4606698
HD 217107 c,HD 217107,2,5138.7,5.922,12.9,1388.91013859,1.15,4.37,3.56,123.27,344.5647243,-2.3954489
Kepler-625 b,Kepler-625,2,7.75192492,0.08137,1.99,4.62,0.17753591,0.0145,3.22,852.0,292.1504723,39.6375254
Kepler-1302 b,Kepler-1302,1,8.83922659,0.0795,1.43,2.63,0.12757605,0.00829,4.94,778.0,290.9892462,50.308064
HD 98219 b,HD 98219,1,433.8,1.26,13.4,624.21812,1.2,1.964,1.43,453.77,169.4475218,-23.975488
K2-129 b,K2-129,1,8.239493,0.057,1.04,1.12,0.09278259,0.00352,5.47,419.19,289.1485491,-25.6463233
Kepler-977 b,Kepler-977,1,26.85328322,0.162,2.62,7.37,0.23374074,0.0232,2.25,544.0,291.5161959,42.2480736
GJ 393 b,GJ 393,1,7.02679,0.05402,1.17,1.71,0.104,0.00538026,5.87,485.0,157.2288672,0.8378485
Kepler-1178 b,Kepler-1178,1,31.80634,0.1596,1.07,1.24,0.09545901,0.0039,5.56,378.0,288.4561183,45.8022258
EPIC 201170410.02,EPIC 201170410,1,6.7987,0.0349,1.047,1.15,0.09340708,0.0036,5.51,500.03,170.1408561,-4.8070039
K2-155 d,K2-155,3,40.718,0.1937,1.9,4.27,0.16950665,0.0134,3.42,381.0,65.469614,21.3532633
HD 158038 b,HD 158038,1,521.0,1.5,13.5,486.2799,1.21,1.53,1.09,405.91,261.4395312,27.3030721
K2-255 b,K2-255,1,1.96417,0.0274,2.9,8.75,0.25872067,0.0275,1.97,1034.0,189.9128532,-3.3705631
Kepler-1678 b,Kepler-1678,1,147.974,0.5302,3.30422249,10.9,0.29478299,0.0344,1.66,329.0,292.5916297,38.3995629
TIC 434398831 b,TIC 434398831,2,3.685504,0.04641,3.51,12.1,0.31314176,0.0381,1.54,1250.0,93.9592639,16.0238459
HD 224018 b,HD 224018,3,10.6413,0.0952,0.91,4.1,0.0811849,0.01290004,17.1,968.0,358.6390056,-4.7233362
HD 102843 b,HD 102843,1,3090.942,4.074,13.1,113.9,1.17,0.35836768,0.278,127.34,177.5854673,-1.2522989
Kepler-1334 b,Kepler-1334,1,15.64591713,0.1229,2.29,5.86,0.20430012,0.0184,2.68,710.0,289.311532,51.3209059
Gl 378 b,Gl 378,1,3.822,0.039435,3.66,13.02,0.327,0.0409653,1.46,830.0,150.5865513,48.0824515
Kepler-480 b,Kepler-480,1,4.919583795,0.06024,2.78,8.15,0.24801499,0.0256,2.08,1312.0,294.4639165,49.7650473
HD 28185 b,HD 28185,2,385.92,1.034,12.8,1859.29618095,1.14,5.85,4.87,271.95,66.6100461,-10.5510754
tau Boo b,tau Boo,1,3.3124568,0.049,12.8,1891.0,1.14,5.95,4.95,1682.02,206.8134593,17.4571647
Kepler-1644 b,Kepler-1644,1,21.0907758,0.142,1.88,4.19,0.16772237,0.0132,3.47,606.0,285.4750512,48.0348356
Kepler-1209 b,Kepler-1209,1,25.369116,0.17515,1.51,2.89,0.13471318,0.00909,4.61,755.0,287.5849352,49.1547328
Kepler-1953 b,Kepler-1953,1,6.245659828,0.0607,1.28574667,2.2,0.11470683,0.00692,5.69,731.0,287.9680995,46.4705959
Kepler-384 b,Kepler-384,2,22.597053,0.148,1.12,1.46,0.1,0.00459,5.71,670.0,286.0261113,44.7828571
Kepler-1249 b,Kepler-1249,1,24.3347127,0.167,2.38,6.26,0.21232938,0.0197,2.55,647.0,296.8948517,44.3717429
TOI-2641 b,TOI-2641,1,4.880974,0.0607,18.10250383,122.6817651,1.615,0.386,0.092,1387.0,171.1303716,-42.7321394
Kepler-303 b,Kepler-303,2,1.937055,0.024,0.89,0.64,0.079,0.00201,4.99,802.0,283.1354742,43.6567036
HATS-65 b,HATS-65,1,3.105161,0.04497,16.824709,260.93843,1.501,0.821,0.3,1634.0,292.9397825,-26.7402021
Kepler-255 c,Kepler-255,3,9.946047,0.092,2.99,9.22,0.267,0.029,1.9,807.0,296.0642702,45.9767647
Kepler-357 d,Kepler-357,3,49.499875,0.246,3.43,11.6,0.306,0.0366,1.58,402.0,291.2429746,44.0086337
Kepler-1674 b,Kepler-1674,1,62.5611,0.3017,3.2057749,10.4,0.28600008,0.0326,1.73,417.0,294.8160447,45.3060844
Kepler-1238 b,Kepler-1238,1,4.14787559,0.0541,1.93,4.38,0.17218307,0.0138,3.35,1389.0,297.9057655,40.1628378
HD 192263 b,HD 192263,1,24.3556,0.15,14.2,177.9848,1.26,0.56,0.342,486.0,303.4990864,-0.8657574
K2-35 c,K2-35,2,5.608352,0.055,1.93,4.38,0.17218307,0.0138,3.35,766.0,170.1031027,1.2858679
HD 190360 c,HD 190360,3,17.11625,0.1298,5.53,26.2,0.494,0.08243442,0.851,794.55,300.9092476,29.894541
Kepler-1940 b,Kepler-1940,1,4.950610161,0.0525,1.54732469,3.01,0.1380433,0.00948,4.46,885.0,291.2042027,45.2383344
HD 51608 c,HD 51608,2,95.9446,0.3809,3.87,14.31,0.346,0.045,1.36,400.69,103.7137102,-55.2600189
Kepler-1786 b,Kepler-1786,1,78.5460968,0.35722,3.16305828,10.1,0.28218964,0.0319,1.75,501.0,292.5877743,38.5219827
TOI-2267 d,TOI-2267 B,3,2.0344671,0.0145,1.77,3.78,0.1579091,0.0119,3.75,422.0,65.0615,84.900825
K2-121 b,K2-121,1,5.185738,0.0525,7.16,51.0,0.63877351,0.16046394,0.7,716.0,126.9366624,17.5793267
K2-252 b,K2-252,1,13.81513,0.1041,1.74,3.68,0.1552324,0.0116,3.84,639.0,182.3663818,-8.3096141
Kepler-850 b,Kepler-850,1,7.19303878,0.0744,1.78,3.82,0.15880096,0.012,3.72,995.0,293.0844515,48.5753645
K2-119 b,K2-119,1,7.727283,0.0698,2.53,6.94,0.22571148,0.0218,2.35,666.0,132.0098683,16.9017663
Kepler-265 d,Kepler-265,4,43.130617,0.236,2.49,6.76,0.222,0.0213,2.41,554.0,290.5104788,41.244743
GJ 876 c,GJ 876,4,30.0881,0.12959,14.0,226.9846,1.25,0.7142,0.455,241.66,343.3239737,-14.2665958
Kepler-1962 b,Kepler-1962,1,7.991459846,0.0783,1.21463929,1.95,0.10836305,0.00614,5.98,901.0,289.5483989,40.1641457
MASCARA-1 b,MASCARA-1,1,2.14877381,0.040352,17.90074218,1175.971,1.597,3.7,1.5,2594.3,317.5515264,10.7388967
Kepler-266 b,Kepler-266,2,6.61833,0.071,2.48,6.71,0.221,0.0211,2.42,1066.0,294.4843821,44.1669355
Kepler-856 b,Kepler-856,1,8.027680595,0.0787,9.3,63.3,0.82969043,0.199,0.432,824.0,289.6038379,46.3149097
TOI-1266 d,TOI-1266,3,32.509,0.1513,1.74,3.68,0.155,0.01157857,3.84,288.0,197.9965833,65.8336973
Kepler-691 b,Kepler-691,1,8.114379,0.0649,2.09,5.02,0.18645731,0.0158,3.02,460.0,288.8117314,40.0332311
HD 113996 b,HD 113996,1,610.2,1.6,12.7,2002.329,1.14,6.3,5.37,798.69,196.794874,27.6244384
HD 147379 b,HD 147379,1,86.58,0.3193,4.94,21.6,0.44,0.0679612,0.985,276.66,244.1725686,67.2392041
HAT-P-2 b,HAT-P-2,2,5.6335158,0.06814,10.659759,2866.81223114,0.951,9.02,7.29,1540.0,245.1514324,41.0479601
TOI-4127 b,TOI-4127,1,56.3987,0.303,12.07,743.71847238,1.08,2.34,2.17,556.0,105.4045516,72.4149297
HD 136352 c,HD 136352,3,27.59221,0.1721,2.916,11.24,0.26014854,0.03536499,2.497668,677.0,230.4401147,-48.3188174
HD 142415 b,HD 142415,1,386.29999,1.06,13.5,530.7761,1.2,1.67,1.19,283.72,239.418989,-60.2006948
Kepler-1279 b,Kepler-1279,1,23.4774101,0.1785,1.75,3.71,0.15612454,0.0117,3.8,738.0,288.0955917,40.365909
Kepler-1083 b,Kepler-1083,1,33.4177993,0.1899,3.36,11.2,0.29975912,0.0354,1.62,448.0,283.1618831,45.198336
Kepler-79 d,Kepler-79,4,52.0897,0.2937,7.15,5.3,0.63788137,0.01667566,0.08,592.0,300.5171067,44.3815508
Kepler-724 b,Kepler-724,1,3.314946338,0.0433,3.29,10.8,0.29351414,0.0341,1.67,1155.0,293.4548441,44.7927823
Kepler-190 b,Kepler-190,2,2.019999,0.03,1.56,3.05,0.139,0.00961,4.41,1166.0,288.5839761,44.7337701
WASP-10 b,WASP-10,1,3.0927616,0.03781,12.106,1001.12,1.08,3.15,4.14,1370.0,348.9930457,31.4627508
Kepler-1661 b,Kepler-1661,1,175.06,0.633,3.87,17.0,0.34525827,0.05348771,1.6,243.0,285.1670927,41.9669383
HD 213885 c,HD 213885,2,4.78503,0.056798,4.71,19.95,0.42,0.06276941,1.05,1265.4,338.9837166,-59.864829
TOI-1438 b,TOI-1438,2,5.13967,0.0553,3.04,9.4,0.2712111,0.02957571,1.8,971.0,280.9237844,74.9378327
HD 192699 b,HD 192699,1,340.94,1.063,13.4,666.17168,1.19,2.096,1.52,495.11,304.0248392,4.5805708
Kepler-112 c,Kepler-112,2,28.574263,0.172,2.4,6.35,0.214,0.02,2.52,538.0,296.9811361,43.2097025
NGTS-17 b,NGTS-17,1,3.24253,0.0391,13.89913607,242.82090295,1.24,0.764,0.5,1457.0,72.9005729,-34.2262128
K2-15 b,K2-15,1,11.8104,0.091,2.48,6.71,0.22125078,0.0211,2.42,676.0,178.1105741,4.2546649
Kepler-377 b,Kepler-377,2,12.509529,0.109,1.39,2.51,0.124,0.0079,5.14,875.0,295.4220717,38.7356737
Kepler-54 d,Kepler-54,3,20.995694,0.126,1.53,12.0946,0.136,0.03805387,9.2,328.0,294.7739245,43.0561976
HD 111998 b,HD 111998,1,810.0,1.91,12.9,1525.5763536,1.15,4.8,3.91,275.49,193.2953521,-3.5531133
HD 103891 b,HD 103891,1,1919.0,3.27,13.2,918.52409623,1.18,2.89,2.19,241.25,179.4382907,-8.5486195
TOI-1694 c,TOI-1694,2,386.25,0.974,13.8,316.55709337,1.23,0.996,0.662,222.0,97.7487104,66.3605956
NGTS-5 b,NGTS-5,1,3.3569866,0.0382,12.733424,72.78307,1.136,0.229,0.194,952.0,221.0582692,5.6053735
HD 115404 A c,HD 115404 A,2,15319.22517,11.364,12.5,3279.67133183,1.11,10.319,9.23,61.22,199.2155793,17.0160384
K2-87 b,K2-87,1,9.726618,0.094,7.6,44.9,0.67802659,0.141,0.562,979.0,66.2363638,18.8273617
Qatar-1 b,Qatar-1,1,1.4200242,0.02332,12.811887,411.27202,1.143,1.294,1.076,1418.0,303.3818697,65.1623313
WASP-8 c,WASP-8,2,4323.0,5.28,12.5,3003.37,1.12,9.45,8.45,116.99,359.9008737,-35.0313349
K2-136 c,K2-136,3,17.30723,0.1185,3.0,18.1,0.26764253,0.05694897,3.69,470.0,67.4128615,22.8825674
Kepler-983 b,Kepler-983,1,60.0855082,0.3148,2.36,6.17,0.2105451,0.0194,2.58,485.0,285.1042243,45.0080745
Kepler-887 b,Kepler-887,2,20.42228798,0.15431,1.84,4.04,0.1641538,0.0127,3.56,785.0,290.0907893,39.8169085
Kepler-1948 b,Kepler-1948,1,15.57129955,0.1022,1.03283226,1.09,0.09214328,0.00343,5.44,399.0,287.3640804,47.7853043
Kepler-39 b,Kepler-39,1,21.08721,0.164,13.9,6388.1,1.24,20.1,13.0,897.0,296.9603348,46.0342954
HD 101930 b,HD 101930,1,70.46,0.3,10.6,79.4575,0.949,0.25,0.367,417.04,175.875608,-58.0053798
K2-50 b,K2-50,2,8.7529,0.0705,1.59,3.15,0.1418503,0.00993,4.31,580.53,169.483654,5.988289
Kepler-196 c,Kepler-196,3,47.427737,0.24,2.24,5.65,0.2,0.0178,2.76,407.0,284.9685077,42.0791214
Kepler-444 c,Kepler-444,5,4.5458841,0.04881,0.497,0.0793,0.044,0.00025,3.55,868.0,289.7528323,41.631884
Kepler-321 c,Kepler-321,2,13.093921,0.11,2.32,5.99,0.207,0.0189,2.64,752.0,294.4536991,44.1457626
Kepler-1828 b,Kepler-1828,1,10.2737999,0.0924,2.11598626,5.13,0.18877597,0.0161,2.98,799.0,292.4275963,37.3207616
Kepler-76 b,Kepler-76,1,1.5449298,0.0274,15.24424,638.8383,1.36,2.01,1.1,2140.0,294.1921185,39.6189727
TIC 434398831 c,TIC 434398831,2,6.210291,0.06572,5.63,27.0,0.50227582,0.0849,0.831,1050.0,93.9592639,16.0238459
Kepler-535 b,Kepler-535,1,4.903321551,0.06011,2.36,6.17,0.2105451,0.0194,2.58,1247.0,296.5666587,49.6961742
HD 105618 c,HD 105618,2,77114.07158,35.731,11.9,8419.59232984,1.07,26.491,27.5,51.64,182.4021288,11.2115695
Kepler-1037 b,Kepler-1037,1,1.063788673,0.0198,1.28,2.18,0.11419395,0.00687,5.71,1650.0,296.3410342,47.1709335
Kepler-107 b,Kepler-107,4,3.1800218,0.04544,1.536,3.8,0.13703298,0.01195614,5.8,1592.0,297.028162,48.2086019
Kepler-378 c,Kepler-378,2,28.906009,0.166,0.7,0.271,0.062,0.000852,4.34,414.0,294.9489697,46.4388673
Kepler-347 d,Kepler-347,3,85.517344,0.3802,3.04,9.48,0.2712111,0.0298,1.85,482.0,289.1995995,49.3056404
Kepler-1645 b,Kepler-1645,1,16.1779561,0.1285,1.78,3.82,0.15880096,0.012,3.72,754.0,297.4795142,48.418582
K2-157 d,K2-157,3,66.5,0.309,5.16,23.3,0.461,0.0732,0.932,429.1,183.7514959,-5.7820178
HD 88072 b,HD 88072,1,18538.79293,13.895,12.6,2511.79790052,1.12,7.903,6.9,76.03,152.3467466,2.371054
Kepler-965 b,Kepler-965,1,134.2527298,0.50998,3.38,11.4,0.3015434,0.0357,1.62,393.0,298.5153169,41.8912305
Kepler-404 b,Kepler-404,2,11.829851,0.102,1.27,2.15,0.113,0.00678,5.77,730.0,286.3985796,45.3435241
BD+20 2457 c,BD+20 2457,2,621.99,2.01,12.4,3963.17,1.1,12.47,11.4,984.96,154.186782,19.8912626
HD 164922 c,HD 164922,4,75.74,0.341,3.66,13.0,0.327,0.04090237,1.46,400.5,270.6304652,26.3104077
TOI-6303 b,TOI-6303,1,9.485236,0.0761,11.59,2493.0,1.034,7.84,8.82,541.0,46.7806502,40.147174
Kepler-1530 b,Kepler-1530,3,2.5904434,0.03553,1.64,3.33,0.146311,0.0105,4.15,1484.0,288.1624396,48.165153
HD 330075 b,HD 330075,1,3.38773,0.04,14.3,152.5584,1.27,0.48,0.287,990.0,237.4054997,-49.9639199
HD 35759 b,HD 35759,1,82.467,0.389,13.0,1195.0408,1.16,3.76,2.99,621.56,82.8886636,64.3183753
Kepler-360 c,Kepler-360,2,7.186434,0.075,2.1,5.06,0.187,0.0159,3.0,860.0,286.2847077,44.7815817
K2-412 b,K2-412,1,5.9382,0.0586,2.116,5.13,0.1887772,0.0161,2.98,1100.64,76.2621295,21.580162
Kepler-1996 c,Kepler-1996,2,92.7297248,0.3608,2.81,8.3,0.25069184,0.0261,2.06,276.0,285.2537555,46.5822183
Kepler-1441 b,Kepler-1441,1,39.4419839,0.2346,1.31,2.27,0.11687037,0.00714,5.55,682.0,293.7191177,43.1245756
Kepler-498 b,Kepler-498,1,9.61375356,0.0897,3.03,9.43,0.27031849,0.0297,1.86,931.0,290.3581592,44.5187225
CoRoT-28 b,CoRoT-28,1,5.20851,0.0603,10.704595,153.82972,0.955,0.484,0.69,1349.25,278.6883216,5.5736911
OGLE-TR-211 b,OGLE-TR-211,1,3.67724,0.051,15.244,327.351,1.36,1.03,0.42,1686.0,160.0598236,-62.4555353
K2-247 b,K2-247,2,2.25021,0.0304,2.12,5.14,0.18913373,0.0162,2.96,979.0,188.8935189,-10.0692793
Kepler-1324 b,Kepler-1324,1,4.115844679,0.0466,1.51,2.89,0.13471318,0.00909,4.61,895.0,291.1849503,40.3112023
TOI-3919 b,TOI-3919,1,7.433234,0.0795,12.31866979,1233.17421916,1.099,3.88,3.63,1198.0,208.9447534,40.3918061
HIP 67851 c,HIP 67851,2,3128.41,4.55,12.7,2204.77565936,1.13,6.937,5.91,255.43,208.465364,-35.3146536
Kepler-354 c,Kepler-354,3,16.934402,0.115,1.31,2.27,0.117,0.00714,5.55,508.0,285.7515347,41.3356739
TOI-5789 d,TOI-5789,4,29.65,0.1756,1.91,4.29,0.17,0.01349785,3.38,545.0,302.7734475,16.1897138
HD 104985 b,HD 104985,1,199.68,0.715,12.8,1766.80811451,1.14,5.559,4.63,901.01,181.3157854,76.9053359
CoRoT-22 b,CoRoT-22,1,9.75598,0.092,4.88,12.2,0.435,0.038,0.249,885.0,280.6671392,6.2191669
K2-325 b,K2-325,1,6.93,0.0419,2.2,5.48,0.19627085,0.0172,2.83,423.0,353.9169507,-7.6867213
Kepler-320 c,Kepler-320,2,17.934937,0.142,1.37,2.45,0.122,0.00771,5.24,1002.0,293.2135155,46.1751457
Kepler-879 b,Kepler-879,2,33.3855938,0.2012,2.57,7.13,0.22928004,0.0224,2.31,580.0,295.8065515,50.9097521
Kepler-1933 b,Kepler-1933,1,4.943290234,0.05605,1.17984089,1.76,0.10525854,0.00553,5.89,1058.0,283.995085,39.9170121
TOI-2537 b,TOI-2537,2,94.1022,0.3715,11.25381662,415.40172795,1.004,1.307,1.6,338.0,54.3882661,10.0577464
Kepler-1641 b,Kepler-1641,2,19.672266,0.1473,3.11,9.85,0.27745562,0.031,1.8,908.0,296.359456,41.5745321
GJ 687 b,GJ 687,2,38.142,0.163,4.32,17.2,0.385,0.05411698,1.17,263.65,264.1041731,68.3336741
Kepler-23 b,Kepler-23,3,7.1,0.07212,1.638,2.56,0.14613282,0.00805466,3.18687,1157.0,294.2189131,49.4792536
Kepler-1173 b,Kepler-1173,1,0.7698536,0.0156,0.89,0.64,0.07940048,0.00201,4.99,1650.0,293.1311803,45.6634153
Kepler-367 b,Kepler-367,2,37.815724,0.201,1.3,2.24,0.116,0.00705,5.6,401.0,297.292558,49.9817499
Kepler-1166 b,Kepler-1166,1,33.2406882,0.1975,1.69,3.5,0.1507717,0.011,3.98,486.0,290.3484956,50.9028387
LHS 1815 b,LHS 1815,1,3.814334,0.0404,1.088,1.58,0.09706503,0.00497124,6.7,617.0,91.0899861,-55.3115376
HD 219077 b,HD 219077,1,5478.68861,5.935,12.5,3057.50927534,1.11,9.62,8.6,146.68,348.5319387,-62.7018297
Kepler-603 d,Kepler-603,3,6.2171292,0.07117,1.32,2.3,0.11776251,0.00724,5.5,1098.0,294.2809679,42.2909295
Kepler-458 c,KIC 9663113,2,20.74028413,0.17012,4.2,16.4,0.3746989,0.0516,1.22,798.0,297.0454037,46.3286653
Kepler-1922 b,Kepler-1922,1,13.22259998,0.1077,2.29064904,5.86,0.20435837,0.0184,2.68,740.0,292.3303706,37.9970696
Kepler-969 c,Kepler-969,2,1.682934604,0.0265,0.99,0.937,0.08832188,0.00295,5.31,1270.0,288.3724989,47.9335642
HD 96127 b,HD 96127,1,638.9,1.41,13.0,1207.7479466,1.16,3.8,3.02,947.29,166.441502,44.30155
TOI-6223 b,TOI-6223,1,3.855219,0.04018,5.07,22.6,0.45231588,0.0711,0.953,714.0,355.9505977,33.0672361
Kepler-178 d,Kepler-178,3,96.678988,0.397,3.95,14.8,0.352,0.0465,1.32,392.0,287.1010275,46.8964033
HD 88133 b,HD 88133,1,3.414884,0.0479,13.8,324.1866,1.23,1.02,0.678,1762.08,152.5319349,18.1857284
TOI-7384 b,TOI-7384,1,6.2340258,0.0439,3.56,12.4,0.318,0.039,1.51,378.0,83.1031834,-39.8342501
K2-281 b,K2-281,1,8.687721,0.0773,8.18,50.9,0.72977072,0.16,0.511,665.0,16.2274724,7.2692169
HD 80869 b,HD 80869,1,1752.92067,2.905,12.8,1609.80088146,1.15,5.065,4.22,203.2,140.7912931,33.9048294
TOI-2141 d,TOI-2141,3,60.45,0.2906,3.97,14.9,0.354,0.04688064,1.31,491.4,258.7623456,18.3403449
Kepler-862 b,Kepler-862,1,3.148664534,0.039,2.21,5.52,0.19716299,0.0174,2.81,1097.0,297.7792466,46.4926688
TOI-5350 b,TOI-5350,1,7.581367,0.0796,12.41955062,2094.48920213,1.108,6.59,6.03,1195.0,74.4023015,21.6019759
Kepler-138 c,Kepler-138,4,13.7815,0.0913,1.51,2.3,0.13471341,0.00723661,3.6,410.0,290.3814122,43.2930645
Kepler-1001 b,Kepler-1001,2,14.30511983,0.11147,3.15,10.1,0.28102418,0.0317,1.78,693.0,286.2739151,48.6186972
Kepler-1059 b,Kepler-1059,1,3.764191048,0.044,1.73,3.64,0.15434026,0.0115,3.86,908.0,289.2202147,41.7064385
HD 86728 b,HD 86728,1,31.1515,0.1916,3.03,9.43,0.27,0.0296701,1.86,687.36,150.250054,31.9218216
Kepler-518 b,Kepler-518,1,8.512035877,0.07996,2.11,5.1,0.18824159,0.016,2.98,839.0,287.090019,41.3737576
Kepler-28 b,Kepler-28,2,5.91,0.05687,1.959,1.63,0.17477057,0.00512855,1.185427,585.0,292.1370409,42.4294835
HD 63433 c,HD 63433,3,20.5438281,0.146,2.692,15.539,0.24,0.04889116,4.63,678.92,117.4793699,27.3631342
TOI-128.01,TOI-128,1,4.9404681,0.05381019,2.21898,5.56,0.19774964,0.0175,2.8,1344.51,79.5209381,-80.964384
Kepler-49 d,Kepler-49,4,2.576549,0.031,1.6,235.982,0.143,0.7424824,20.0,717.0,292.2945208,40.5918123
HD 114729 b,HD 114729,1,1121.79,2.067,13.9,262.20975,1.24,0.825,0.537,237.89,198.1833997,-31.8746756
Kepler-107 c,Kepler-107,4,4.901452,0.06064,1.597,10.0,0.14247504,0.03146352,13.5,1378.0,297.028162,48.2086019
Kepler-88 d,KOI-142,3,1403.0,2.466329866,13.1,965.14699656,1.17,3.0504646,2.36,158.95,291.1481028,40.669413
WASP-67 b,WASP-67,1,4.61442,0.05179,12.89035,136.6669,1.15,0.43,0.388,1003.0,295.7438485,-19.9497314
Kepler-1755 b,Kepler-1755,1,24.81209946,0.1668,5.91688317,29.4,0.52786987,0.0924,0.78,631.0,296.846092,40.1385777
Teegarden's Star c,Teegarden's Star,3,11.416,0.0455,1.02,1.05,0.0912,0.00330367,5.44,209.0,43.2691449,16.8649024
